"value","uom","timestamp","sensor_path","node_vsn","latitude","longitude"
-965.82,"mg","2019-04-28T20:30:35","metsense.mma8452q.acceleration_y","06B",-87.664343,41.786756
9.766,"mg","2019-04-28T20:30:35","metsense.mma8452q.acceleration_x","06B",-87.664343,41.786756
11.42,"C","2019-04-28T20:30:35","metsense.htu21d.temperature","06B",-87.664343,41.786756
32.7,"RH","2019-04-28T20:30:35","metsense.htu21d.humidity","06B",-87.664343,41.786756
60.73,"RH","2019-04-28T20:30:35","metsense.hih4030.humidity","06B",-87.664343,41.786756
39.7,"C","2019-04-28T20:30:35","metsense.bmp180.temperature","06B",-87.664343,41.786756
1015.82,"hPa","2019-04-28T20:30:35","metsense.bmp180.pressure","06B",-87.664343,41.786756
84.596,"uW/cm^2","2019-04-28T20:30:35","lightsense.tsl260rd.intensity","06B",-87.664343,41.786756
23.569,"uW/cm^2","2019-04-28T20:30:35","lightsense.tsl250rd.intensity","06B",-87.664343,41.786756
34.69,"C","2019-04-28T20:30:35","lightsense.tmp421.temperature","06B",-87.664343,41.786756
688.639,"uW/cm^2","2019-04-28T20:30:35","lightsense.mlx75305.intensity","06B",-87.664343,41.786756
45.531,"uW/cm^2","2019-04-28T20:30:35","lightsense.ml8511.intensity","06B",-87.664343,41.786756
-235.714,"mG","2019-04-28T20:30:35","lightsense.hmc5883l.magnetic_field_z","06B",-87.664343,41.786756
428.182,"mG","2019-04-28T20:30:35","lightsense.hmc5883l.magnetic_field_y","06B",-87.664343,41.786756
-200.909,"mG","2019-04-28T20:30:35","lightsense.hmc5883l.magnetic_field_x","06B",-87.664343,41.786756
37.17,"C","2019-04-28T20:30:35","lightsense.hih6130.temperature","06B",-87.664343,41.786756
27.21,"RH","2019-04-28T20:30:35","lightsense.hih6130.humidity","06B",-87.664343,41.786756
22.746,"lux","2019-04-28T20:30:35","lightsense.apds_9006_020.intensity","06B",-87.664343,41.786756
-22.2456,"ppm","2019-04-28T20:30:35","chemsense.so2.concentration","06B",-87.664343,41.786756
3.8699,"ppm","2019-04-28T20:30:35","chemsense.reducing_gases.concentration","06B",-87.664343,41.786756
12.61808,"ppm","2019-04-28T20:30:35","chemsense.oxidizing_gases.concentration","06B",-87.664343,41.786756
0.02758,"ppm","2019-04-28T20:30:35","chemsense.o3.concentration","06B",-87.664343,41.786756
0,"ppm","2019-04-28T20:30:35","chemsense.no2.concentration","06B",-87.664343,41.786756
14.82,"C","2019-04-28T20:30:35","chemsense.lps25h.temperature","06B",-87.664343,41.786756
1002.74,"hPa","2019-04-28T20:30:35","chemsense.lps25h.pressure","06B",-87.664343,41.786756
6.29998,"ppm","2019-04-28T20:30:35","chemsense.h2s.concentration","06B",-87.664343,41.786756
-0.80463,"ppm","2019-04-28T20:30:35","chemsense.co.concentration","06B",-87.664343,41.786756
13.42,"C","2019-04-28T20:30:35","chemsense.at3.temperature","06B",-87.664343,41.786756
12.85,"C","2019-04-28T20:30:35","chemsense.at2.temperature","06B",-87.664343,41.786756
12.27,"C","2019-04-28T20:30:35","chemsense.at1.temperature","06B",-87.664343,41.786756
11.91,"C","2019-04-28T20:30:35","chemsense.at0.temperature","06B",-87.664343,41.786756
12.65,"C","2019-04-28T20:30:34","metsense.tsys01.temperature","08F",-87.665948,41.961622
37.061,"uW/cm^2","2019-04-28T20:30:34","metsense.tsl250rd.intensity","08F",-87.665948,41.961622
12.94,"C","2019-04-28T20:30:34","metsense.tmp112.temperature","08F",-87.665948,41.961622
56.72,"dB","2019-04-28T20:30:34","metsense.spv1840lr5h_b.intensity","08F",-87.665948,41.961622
14.1,"C","2019-04-28T20:30:34","metsense.pr103j2.temperature","08F",-87.665948,41.961622
-1.953,"mg","2019-04-28T20:30:34","metsense.mma8452q.acceleration_z","08F",-87.665948,41.961622
-974.609,"mg","2019-04-28T20:30:34","metsense.mma8452q.acceleration_y","08F",-87.665948,41.961622
-10.742,"mg","2019-04-28T20:30:34","metsense.mma8452q.acceleration_x","08F",-87.665948,41.961622
12.28,"C","2019-04-28T20:30:34","metsense.htu21d.temperature","08F",-87.665948,41.961622
31.02,"RH","2019-04-28T20:30:34","metsense.htu21d.humidity","08F",-87.665948,41.961622
61.18,"RH","2019-04-28T20:30:34","metsense.hih4030.humidity","08F",-87.665948,41.961622
14.2,"C","2019-04-28T20:30:34","metsense.bmp180.temperature","08F",-87.665948,41.961622
997.28,"hPa","2019-04-28T20:30:34","metsense.bmp180.pressure","08F",-87.665948,41.961622
84.025,"uW/cm^2","2019-04-28T20:30:34","lightsense.tsl260rd.intensity","08F",-87.665948,41.961622
76.155,"uW/cm^2","2019-04-28T20:30:34","lightsense.tsl250rd.intensity","08F",-87.665948,41.961622
30.81,"C","2019-04-28T20:30:34","lightsense.tmp421.temperature","08F",-87.665948,41.961622
683.929,"uW/cm^2","2019-04-28T20:30:34","lightsense.mlx75305.intensity","08F",-87.665948,41.961622
80.278,"uW/cm^2","2019-04-28T20:30:34","lightsense.ml8511.intensity","08F",-87.665948,41.961622
-554.082,"mG","2019-04-28T20:30:34","lightsense.hmc5883l.magnetic_field_z","08F",-87.665948,41.961622
-3723.636,"mG","2019-04-28T20:30:34","lightsense.hmc5883l.magnetic_field_y","08F",-87.665948,41.961622
-317.273,"mG","2019-04-28T20:30:34","lightsense.hmc5883l.magnetic_field_x","08F",-87.665948,41.961622
125,"C","2019-04-28T20:30:34","lightsense.hih6130.temperature","08F",-87.665948,41.961622
100,"RH","2019-04-28T20:30:34","lightsense.hih6130.humidity","08F",-87.665948,41.961622
113.972,"lux","2019-04-28T20:30:34","lightsense.apds_9006_020.intensity","08F",-87.665948,41.961622
-0.51209,"ppm","2019-04-28T20:30:34","chemsense.so2.concentration","08F",-87.665948,41.961622
-0.00916,"ppm","2019-04-28T20:30:34","chemsense.reducing_gases.concentration","08F",-87.665948,41.961622
-0.37057,"ppm","2019-04-28T20:30:34","chemsense.oxidizing_gases.concentration","08F",-87.665948,41.961622
0,"ppm","2019-04-28T20:30:34","chemsense.o3.concentration","08F",-87.665948,41.961622
0,"ppm","2019-04-28T20:30:34","chemsense.no2.concentration","08F",-87.665948,41.961622
14.92,"C","2019-04-28T20:30:34","chemsense.lps25h.temperature","08F",-87.665948,41.961622
1001.76,"hPa","2019-04-28T20:30:34","chemsense.lps25h.pressure","08F",-87.665948,41.961622
0.07101,"ppm","2019-04-28T20:30:34","chemsense.h2s.concentration","08F",-87.665948,41.961622
-0.42103,"ppm","2019-04-28T20:30:34","chemsense.co.concentration","08F",-87.665948,41.961622
13.39,"C","2019-04-28T20:30:34","chemsense.at3.temperature","08F",-87.665948,41.961622
12.87,"C","2019-04-28T20:30:34","chemsense.at2.temperature","08F",-87.665948,41.961622
12.19,"C","2019-04-28T20:30:34","chemsense.at1.temperature","08F",-87.665948,41.961622
11.81,"C","2019-04-28T20:30:34","chemsense.at0.temperature","08F",-87.665948,41.961622
8.95,"C","2019-04-28T20:30:33","metsense.tsys01.temperature","088",-87.66672,41.965256
34.19,"uW/cm^2","2019-04-28T20:30:33","metsense.tsl250rd.intensity","088",-87.66672,41.965256
9.5,"C","2019-04-28T20:30:33","metsense.tmp112.temperature","088",-87.66672,41.965256
56.72,"dB","2019-04-28T20:30:33","metsense.spv1840lr5h_b.intensity","088",-87.66672,41.965256
7.8,"C","2019-04-28T20:30:33","metsense.pr103j2.temperature","088",-87.66672,41.965256
10.742,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_z","088",-87.66672,41.965256
46.875,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_y","088",-87.66672,41.965256
10.742,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_x","088",-87.66672,41.965256
-1.2,"C","2019-04-28T20:30:33","metsense.htu21d.temperature","088",-87.66672,41.965256
118.99,"RH","2019-04-28T20:30:33","metsense.htu21d.humidity","088",-87.66672,41.965256
72.71,"RH","2019-04-28T20:30:33","metsense.hih4030.humidity","088",-87.66672,41.965256
43.2,"C","2019-04-28T20:30:33","metsense.bmp180.temperature","088",-87.66672,41.965256
1015.85,"hPa","2019-04-28T20:30:33","metsense.bmp180.pressure","088",-87.66672,41.965256
84.469,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl260rd.intensity","088",-87.66672,41.965256
79.907,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl250rd.intensity","088",-87.66672,41.965256
26.12,"C","2019-04-28T20:30:33","lightsense.tmp421.temperature","088",-87.66672,41.965256
687.59,"uW/cm^2","2019-04-28T20:30:33","lightsense.mlx75305.intensity","088",-87.66672,41.965256
495.982,"uW/cm^2","2019-04-28T20:30:33","lightsense.ml8511.intensity","088",-87.66672,41.965256
-113.265,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_z","088",-87.66672,41.965256
-75.455,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_y","088",-87.66672,41.965256
-472.727,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_x","088",-87.66672,41.965256
24.79,"C","2019-04-28T20:30:33","lightsense.hih6130.temperature","088",-87.66672,41.965256
31.84,"RH","2019-04-28T20:30:33","lightsense.hih6130.humidity","088",-87.66672,41.965256
33.999,"lux","2019-04-28T20:30:33","lightsense.apds_9006_020.intensity","088",-87.66672,41.965256
10.9,"C","2019-04-28T20:30:33","metsense.tsys01.temperature","020",-87.683396,41.768319
35.751,"uW/cm^2","2019-04-28T20:30:33","metsense.tsl250rd.intensity","020",-87.683396,41.768319
10.81,"C","2019-04-28T20:30:33","metsense.tmp112.temperature","020",-87.683396,41.768319
55,"dB","2019-04-28T20:30:33","metsense.spv1840lr5h_b.intensity","020",-87.683396,41.768319
11.3,"C","2019-04-28T20:30:33","metsense.pr103j2.temperature","020",-87.683396,41.768319
-24.414,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_z","020",-87.683396,41.768319
-971.68,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_y","020",-87.683396,41.768319
-28.32,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_x","020",-87.683396,41.768319
10.04,"C","2019-04-28T20:30:33","metsense.htu21d.temperature","020",-87.683396,41.768319
33.77,"RH","2019-04-28T20:30:33","metsense.htu21d.humidity","020",-87.683396,41.768319
58.48,"RH","2019-04-28T20:30:33","metsense.hih4030.humidity","020",-87.683396,41.768319
4.5,"C","2019-04-28T20:30:33","metsense.bmp180.temperature","020",-87.683396,41.768319
1022.26,"hPa","2019-04-28T20:30:33","metsense.bmp180.pressure","020",-87.683396,41.768319
84.388,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl260rd.intensity","020",-87.683396,41.768319
76.484,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl250rd.intensity","020",-87.683396,41.768319
40.19,"C","2019-04-28T20:30:33","lightsense.tmp421.temperature","020",-87.683396,41.768319
686.92,"uW/cm^2","2019-04-28T20:30:33","lightsense.mlx75305.intensity","020",-87.683396,41.768319
45.746,"uW/cm^2","2019-04-28T20:30:33","lightsense.ml8511.intensity","020",-87.683396,41.768319
-350,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_z","020",-87.683396,41.768319
239.091,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_y","020",-87.683396,41.768319
-183.636,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_x","020",-87.683396,41.768319
38.16,"C","2019-04-28T20:30:33","lightsense.hih6130.temperature","020",-87.683396,41.768319
23.64,"RH","2019-04-28T20:30:33","lightsense.hih6130.humidity","020",-87.683396,41.768319
22.586,"lux","2019-04-28T20:30:33","lightsense.apds_9006_020.intensity","020",-87.683396,41.768319
12.02,"C","2019-04-28T20:30:33","metsense.tsys01.temperature","09A",-87.611081,41.685445
36.003,"uW/cm^2","2019-04-28T20:30:33","metsense.tsl250rd.intensity","09A",-87.611081,41.685445
12,"C","2019-04-28T20:30:33","metsense.tmp112.temperature","09A",-87.611081,41.685445
56.72,"dB","2019-04-28T20:30:33","metsense.spv1840lr5h_b.intensity","09A",-87.611081,41.685445
11.7,"C","2019-04-28T20:30:33","metsense.pr103j2.temperature","09A",-87.611081,41.685445
-34.18,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_z","09A",-87.611081,41.685445
-1149.414,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_y","09A",-87.611081,41.685445
-52.734,"mg","2019-04-28T20:30:33","metsense.mma8452q.acceleration_x","09A",-87.611081,41.685445
11.7,"C","2019-04-28T20:30:33","metsense.htu21d.temperature","09A",-87.611081,41.685445
33.02,"RH","2019-04-28T20:30:33","metsense.htu21d.humidity","09A",-87.611081,41.685445
58.03,"RH","2019-04-28T20:30:33","metsense.hih4030.humidity","09A",-87.611081,41.685445
23.6,"C","2019-04-28T20:30:33","metsense.bmp180.temperature","09A",-87.611081,41.685445
933.74,"hPa","2019-04-28T20:30:33","metsense.bmp180.pressure","09A",-87.611081,41.685445
176.441,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl260rd.intensity","09A",-87.611081,41.685445
159.907,"uW/cm^2","2019-04-28T20:30:33","lightsense.tsl250rd.intensity","09A",-87.611081,41.685445
-0.06,"C","2019-04-28T20:30:33","lightsense.tmp421.temperature","09A",-87.611081,41.685445
1449.643,"uW/cm^2","2019-04-28T20:30:33","lightsense.mlx75305.intensity","09A",-87.611081,41.685445
1135.624,"uW/cm^2","2019-04-28T20:30:33","lightsense.ml8511.intensity","09A",-87.611081,41.685445
-1.02,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_z","09A",-87.611081,41.685445
-0.909,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_y","09A",-87.611081,41.685445
-0.909,"mG","2019-04-28T20:30:33","lightsense.hmc5883l.magnetic_field_x","09A",-87.611081,41.685445
125.01,"C","2019-04-28T20:30:33","lightsense.hih6130.temperature","09A",-87.611081,41.685445
100,"RH","2019-04-28T20:30:33","lightsense.hih6130.humidity","09A",-87.611081,41.685445
5267.409,"lux","2019-04-28T20:30:33","lightsense.apds_9006_020.intensity","09A",-87.611081,41.685445
7.99,"C","2019-04-28T20:30:32","metsense.tsys01.temperature","081",-87.641054,41.823527
35.953,"uW/cm^2","2019-04-28T20:30:32","metsense.tsl250rd.intensity","081",-87.641054,41.823527
8.25,"C","2019-04-28T20:30:32","metsense.tmp112.temperature","081",-87.641054,41.823527
55,"dB","2019-04-28T20:30:32","metsense.spv1840lr5h_b.intensity","081",-87.641054,41.823527
4.2,"C","2019-04-28T20:30:32","metsense.pr103j2.temperature","081",-87.641054,41.823527
44.922,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_z","081",-87.641054,41.823527
-1006.836,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_y","081",-87.641054,41.823527
5.859,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_x","081",-87.641054,41.823527
8.04,"C","2019-04-28T20:30:32","metsense.htu21d.temperature","081",-87.641054,41.823527
33.41,"RH","2019-04-28T20:30:32","metsense.htu21d.humidity","081",-87.641054,41.823527
59.08,"RH","2019-04-28T20:30:32","metsense.hih4030.humidity","081",-87.641054,41.823527
34,"C","2019-04-28T20:30:32","metsense.bmp180.temperature","081",-87.641054,41.823527
948.75,"hPa","2019-04-28T20:30:32","metsense.bmp180.pressure","081",-87.641054,41.823527
29.569,"uW/cm^2","2019-04-28T20:30:32","lightsense.tsl260rd.intensity","081",-87.641054,41.823527
76.345,"uW/cm^2","2019-04-28T20:30:32","lightsense.tsl250rd.intensity","081",-87.641054,41.823527
22.56,"C","2019-04-28T20:30:32","lightsense.tmp421.temperature","081",-87.641054,41.823527
685.648,"uW/cm^2","2019-04-28T20:30:32","lightsense.mlx75305.intensity","081",-87.641054,41.823527
71.396,"uW/cm^2","2019-04-28T20:30:32","lightsense.ml8511.intensity","081",-87.641054,41.823527
-116.327,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_z","081",-87.641054,41.823527
660,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_y","081",-87.641054,41.823527
66.364,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_x","081",-87.641054,41.823527
23.98,"C","2019-04-28T20:30:32","lightsense.hih6130.temperature","081",-87.641054,41.823527
37.07,"RH","2019-04-28T20:30:32","lightsense.hih6130.humidity","081",-87.641054,41.823527
112.445,"lux","2019-04-28T20:30:32","lightsense.apds_9006_020.intensity","081",-87.641054,41.823527
-68.51036,"ppm","2019-04-28T20:30:32","chemsense.so2.concentration","081",-87.641054,41.823527
6.08653,"ppm","2019-04-28T20:30:32","chemsense.reducing_gases.concentration","081",-87.641054,41.823527
11.9318,"ppm","2019-04-28T20:30:32","chemsense.oxidizing_gases.concentration","081",-87.641054,41.823527
0,"ppm","2019-04-28T20:30:32","chemsense.o3.concentration","081",-87.641054,41.823527
-0.00712,"ppm","2019-04-28T20:30:32","chemsense.no2.concentration","081",-87.641054,41.823527
-94.03,"C","2019-04-28T20:30:32","chemsense.lps25h.temperature","081",-87.641054,41.823527
756.5,"hPa","2019-04-28T20:30:32","chemsense.lps25h.pressure","081",-87.641054,41.823527
16.96375,"ppm","2019-04-28T20:30:32","chemsense.h2s.concentration","081",-87.641054,41.823527
-0.25182,"ppm","2019-04-28T20:30:32","chemsense.co.concentration","081",-87.641054,41.823527
9.87,"C","2019-04-28T20:30:32","chemsense.at3.temperature","081",-87.641054,41.823527
9.36,"C","2019-04-28T20:30:32","chemsense.at2.temperature","081",-87.641054,41.823527
8.69,"C","2019-04-28T20:30:32","chemsense.at1.temperature","081",-87.641054,41.823527
8.34,"C","2019-04-28T20:30:32","chemsense.at0.temperature","081",-87.641054,41.823527
214.75,"C","2019-04-28T20:30:32","metsense.tsys01.temperature","01F",-87.624179,41.736314
20.041,"uW/cm^2","2019-04-28T20:30:32","metsense.tsl250rd.intensity","01F",-87.624179,41.736314
-254,"C","2019-04-28T20:30:32","metsense.tmp112.temperature","01F",-87.624179,41.736314
56.72,"dB","2019-04-28T20:30:32","metsense.spv1840lr5h_b.intensity","01F",-87.624179,41.736314
8.1,"C","2019-04-28T20:30:32","metsense.pr103j2.temperature","01F",-87.624179,41.736314
-0.977,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_z","01F",-87.624179,41.736314
-0.977,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_y","01F",-87.624179,41.736314
-0.977,"mg","2019-04-28T20:30:32","metsense.mma8452q.acceleration_x","01F",-87.624179,41.736314
128.86,"C","2019-04-28T20:30:32","metsense.htu21d.temperature","01F",-87.624179,41.736314
118.99,"RH","2019-04-28T20:30:32","metsense.htu21d.humidity","01F",-87.624179,41.736314
91.59,"RH","2019-04-28T20:30:32","metsense.hih4030.humidity","01F",-87.624179,41.736314
241,"C","2019-04-28T20:30:32","metsense.bmp180.temperature","01F",-87.624179,41.736314
2361.56,"hPa","2019-04-28T20:30:32","metsense.bmp180.pressure","01F",-87.624179,41.736314
176.441,"uW/cm^2","2019-04-28T20:30:32","lightsense.tsl260rd.intensity","01F",-87.624179,41.736314
159.907,"uW/cm^2","2019-04-28T20:30:32","lightsense.tsl250rd.intensity","01F",-87.624179,41.736314
-0.06,"C","2019-04-28T20:30:32","lightsense.tmp421.temperature","01F",-87.624179,41.736314
1449.643,"uW/cm^2","2019-04-28T20:30:32","lightsense.mlx75305.intensity","01F",-87.624179,41.736314
1135.624,"uW/cm^2","2019-04-28T20:30:32","lightsense.ml8511.intensity","01F",-87.624179,41.736314
-1.02,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_z","01F",-87.624179,41.736314
-0.909,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_y","01F",-87.624179,41.736314
-0.909,"mG","2019-04-28T20:30:32","lightsense.hmc5883l.magnetic_field_x","01F",-87.624179,41.736314
125.01,"C","2019-04-28T20:30:32","lightsense.hih6130.temperature","01F",-87.624179,41.736314
100,"RH","2019-04-28T20:30:32","lightsense.hih6130.humidity","01F",-87.624179,41.736314
5267.409,"lux","2019-04-28T20:30:32","lightsense.apds_9006_020.intensity","01F",-87.624179,41.736314
108.29267,"ppm","2019-04-28T20:30:32","chemsense.so2.concentration","01F",-87.624179,41.736314
27.66861,"ppm","2019-04-28T20:30:32","chemsense.reducing_gases.concentration","01F",-87.624179,41.736314
-27.04943,"ppm","2019-04-28T20:30:32","chemsense.oxidizing_gases.concentration","01F",-87.624179,41.736314
0,"ppm","2019-04-28T20:30:32","chemsense.o3.concentration","01F",-87.624179,41.736314
0.01804,"ppm","2019-04-28T20:30:32","chemsense.no2.concentration","01F",-87.624179,41.736314
-53.87,"C","2019-04-28T20:30:32","chemsense.lps25h.temperature","01F",-87.624179,41.736314
1204.7,"hPa","2019-04-28T20:30:32","chemsense.lps25h.pressure","01F",-87.624179,41.736314
-24.53645,"ppm","2019-04-28T20:30:32","chemsense.h2s.concentration","01F",-87.624179,41.736314
-0.43045,"ppm","2019-04-28T20:30:32","chemsense.co.concentration","01F",-87.624179,41.736314
12.1,"C","2019-04-28T20:30:32","chemsense.at3.temperature","01F",-87.624179,41.736314
